Message Type,Received UTC,MMSI,Ship Name,Latitude,Longitude,Speed Over Ground (knots),Course Over Ground,True Heading,Timestamp (sec),Is Valid,Call Sign,Destination,Ship Type,Dimensions
PositionReport,15:13:41,271050148,BOREAS 1,36.6174,27.83878,0.0,310.5,511.0,30.0,True,,,,
PositionReport,15:13:41,227977000,F/V ROSEAU DU LAC,44.65809,-1.14635,0.0,285.8,118.0,45.0,True,,,,
StandardClassBPositionReport,15:13:41,225991305,ARGO,41.35703,2.18403,5.6,102.4,511.0,30.0,True,,,,
PositionReport,15:13:41,227806000,F/V KRAKEN,44.62526,-1.38081,8.6,306.8,305.0,49.0,True,,,,
StandardClassBPositionReport,15:13:41,225993659,CABO NEGRO 3,39.5331,2.34988,7.2,58.0,58.0,60.0,True,,,,
StandardClassBPositionReport,15:13:41,247038490,MANGIOMAR,44.30859,9.33864,0.0,360.0,511.0,29.0,True,,,,
StandardClassBPositionReport,15:13:41,240314800,ARIS,37.93201,23.68471,0.1,360.0,511.0,29.0,True,,,,
StandardClassBPositionReport,15:13:41,227654060,ORZO,42.96413,6.60161,7.0,286.0,511.0,30.0,True,,,,
StandardClassBPositionReport,15:13:41,247197110,GINEVRA,40.72022,14.4734,2.9,99.8,511.0,29.0,True,,,,
StandardClassBPositionReport,15:13:41,232061269,MUSIC I,37.03046,27.4348,0.2,360.0,511.0,30.0,True,,,,
StandardClassBPositionReport,15:13:41,247362950,GANDALF,44.33028,9.21632,0.0,360.0,511.0,30.0,True,,,,
PositionReport,15:13:41,228101600,F/V POSEIDON,44.76318,-1.27699,3.6,185.6,511.0,49.0,True,,,,
PositionReport,15:13:41,227429630,L'INCONNU,44.66572,-1.19985,12.1,257.7,257.0,47.0,True,,,,
StandardClassBPositionReport,15:13:41,325145700,,36.62484,24.23605,5.7,90.7,511.0,29.0,True,,,,
PositionReport,15:13:41,256010000,NEPTUNE KALLOS,36.13733,18.50663,8.2,265.0,268.0,27.0,True,,,,
UnknownMessage,15:13:41,261007815,VEGVISI,37.82109,-0.75656,,,,,,,,,
PositionReport,15:13:41,352003701,PINGHE,37.30828,11.2993,10.1,114.0,116.0,29.0,True,,,,
DataLinkManagementMessage,15:13:41,2241048,VALENCIA,39.43411,-0.30317,,,,,True,,,,
DataLinkManagementMessage,15:13:41,2470058,TORRE MALAMOCCO,45.33967,12.31117,,,,,True,,,,
DataLinkManagementMessage,15:13:41,2155007,GIORDAN,36.0723,14.2183,,,,,True,,,,
DataLinkManagementMessage,15:13:41,2470025,MONTE MAIELETTA,42.1575,14.12555,,,,,True,,,,
DataLinkManagementMessage,15:13:41,2240991,,41.33508,2.14128,,,,,True,,,,
DataLinkManagementMessage,15:13:41,2275005,,44.64572,-1.2487,,,,,True,,,,
PositionReport,15:13:41,273614610,M.T.EFREMOV,36.44686,35.53743,7.8,57.7,64.0,29.0,True,,,,
PositionReport,15:13:41,247226100,SAN COSTANZO,40.55964,14.24387,0.2,360.0,511.0,29.0,True,,,,
PositionReport,15:13:41,209939000,ILE ROUGE,37.95874,23.56332,0.0,89.9,185.0,29.0,True,,,,
PositionReport,15:13:41,224322000,SUVER,39.4239,-0.32454,0.0,360.0,317.0,29.0,True,,,,
PositionReport,15:13:41,273259630,SAKHALIN,37.48239,4.95473,12.2,83.0,84.0,28.0,True,,,,
PositionReport,15:13:41,247311200,GRANDE COSTA D'AVORI,42.4259,10.4695,16.7,319.6,318.0,25.0,True,,,,
PositionReport,15:13:41,352709000,KOBE,36.72087,34.71343,0.0,348.0,203.0,28.0,True,,,,
PositionReport,15:13:41,538004420,GAZ DYNAMIC,36.82347,0.92571,12.9,261.0,263.0,60.0,True,,,,
StandardClassBPositionReport,15:13:41,227490960,LOU PANTAI,43.5874,7.12755,0.0,233.7,511.0,31.0,True,,,,
PositionReport,15:13:41,215286000,ARCHELON,39.55957,2.63003,0.0,13.9,82.0,28.0,True,,,,
UnknownMessage,15:13:41,992476136,,45.4318,12.3135,,,,,,,,,
PositionReport,15:13:41,259181000,WILSON GDANSK,37.49246,15.09237,0.0,151.6,92.0,29.0,True,,,,
PositionReport,15:13:41,622110382,WATANIA 15,31.61351,33.86819,1.9,245.2,511.0,29.0,True,,,,
PositionReport,15:13:41,247074100,MARINA PICCOLA,40.83833,14.26917,3.2,342.0,511.0,33.0,True,,,,
PositionReport,15:13:41,224240000,CARABA,41.36488,2.1826,0.0,351.3,258.0,32.0,True,,,,
PositionReport,15:13:41,224022650,OMNIBUS,41.35832,2.18405,7.7,18.8,511.0,32.0,True,,,,
PositionReport,15:13:41,247216620,FATIMA,43.73727,7.42834,0.0,315.3,164.0,31.0,True,,,,
PositionReport,15:13:41,241780000,TIMBUKTU,37.93108,23.64855,0.0,230.6,14.0,31.0,True,,,,
PositionReport,15:13:41,256030000,EH2,40.63987,14.39476,0.1,360.0,155.0,31.0,True,,,,
PositionReport,15:13:41,259725000,STAR HANSA,40.68516,5.65127,11.7,33.4,33.0,8.0,True,,,,
PositionReport,15:13:41,352003824,SEVEN,37.08625,25.29736,9.5,192.6,184.0,29.0,True,,,,
PositionReport,15:13:41,209262000,ASTERION II,37.94576,23.63669,0.0,0.0,180.0,31.0,True,,,,
PositionReport,15:13:41,240521000,THEOLOGOS P .,37.96883,24.2355,18.4,107.0,106.0,60.0,True,,,,
PositionReport,15:13:41,241660000,DIONYSIOS,37.95763,23.56198,0.0,304.9,178.0,31.0,True,,,,
PositionReport,15:13:41,247068200,CP 890,40.55638,14.24454,0.3,144.2,511.0,30.0,True,,,,
PositionReport,15:13:41,319119400,LADY LILIAN,37.93108,23.64928,0.0,344.3,326.0,28.0,True,,,,
PositionReport,15:13:41,373673000,GABRIELA H,34.48297,35.82791,0.1,0.0,253.0,29.0,True,,,,
PositionReport,15:13:41,201100180,DYRRAH II,41.37404,19.41747,0.1,300.1,511.0,31.0,True,,,,
PositionReport,15:13:41,247110880,GIULIO GENNARO,40.94814,13.39423,2.8,88.0,103.0,28.0,True,,,,
PositionReport,15:13:41,247901000,NAVE GIGANTE,42.06427,11.24468,5.7,124.6,511.0,16.0,True,,,,
StandardClassBPositionReport,15:13:41,240496500,OL ATHENA,37.4432,24.94369,0.0,283.3,511.0,31.0,True,,,,
DataLinkManagementMessage,15:13:41,2275440,,42.23805,8.62114,,,,,True,,,,
SingleSlotBinaryMessage,15:13:41,232032450,,43.68947,7.33623,,,,,True,,,,
StaticDataReport,15:13:41,232013808,CHRISPY,37.93075,23.68462,,,,,True,,,,
StaticDataReport,15:13:41,227852490,MY DREAM,43.65528,7.18352,,,,,True,,,,
StaticDataReport,15:13:41,225997885,MUXU-SOLO SAILOR,41.43292,2.35193,,,,,True,,,,
StaticDataReport,15:13:41,227766720,,44.30727,9.33668,,,,,True,,,,
BaseStationReport,15:13:41,2070812,,43.37963,28.46843,,,,,True,,,,
BaseStationReport,15:13:41,2470022,MONTE PELLEGRINO,38.16555,13.35417,,,,,True,,,,
StaticDataReport,15:13:41,258283970,PONIENTE,43.01106,6.18874,,,,,True,,,,
BaseStationReport,15:13:41,2241047,CULLERA,39.18651,-0.21694,,,,,True,,,,
StaticDataReport,15:13:41,207838380,,43.19028,27.90078,,,,,True,,,,
StaticDataReport,15:13:41,232013668,TRUE LOVE,39.1058,1.48325,,,,,True,,,,
ShipStaticData,15:13:41,667001703,PRINCE AMIN,43.11931,28.31404,,,,,True,9LU2506,RO CND,70.0,"{'A': 150, 'B': 29, 'C': 12, 'D': 16}"
ShipStaticData,15:13:41,224012450,ALASKA PRIMERO,41.21243,1.73679,,,,,True,EBSG,VILANOVA I LA GELTRU,90.0,"{'A': 50, 'B': 8, 'C': 5, 'D': 5}"
ShipStaticData,15:13:41,249368000,OCHO,38.0001,12.34666,,,,,True,9HC2613,TRAPANI,36.0,"{'A': 28, 'B': 2, 'C': 5, 'D': 2}"
ShipStaticData,15:13:41,538072410,AMOR A VIDA,43.5569,7.10272,,,,,True,V7A3178,FR JLP,37.0,"{'A': 38, 'B': 29, 'C': 5, 'D': 7}"
StaticDataReport,15:13:41,228263820,BORA,43.01296,6.23178,,,,,True,,,,
ShipStaticData,15:13:41,538072801,U-81,43.57889,7.14323,,,,,True,V7B2900,ANTIBES,99.0,"{'A': 21, 'B': 55, 'C': 8, 'D': 8}"
ShipStaticData,15:13:41,253369000,ASTROLABE,39.6361,-0.20563,,,,,True,LXAL,PACTB,90.0,"{'A': 85, 'B': 15, 'C': 10, 'D': 10}"
ChannelManagement,15:13:41,2241048,VALENCIA,39.43411,-0.30317,,,,,True,,,,
ChannelManagement,15:13:41,2241048,VALENCIA,39.43411,-0.30317,,,,,True,,,,
PositionReport,15:13:42,622112004,ALSALAM2,31.15299,33.83171,0.0,162.6,511.0,34.0,True,,,,
PositionReport,15:13:42,247130700,GNV AURIGA,42.09853,11.78107,0.0,134.6,221.0,32.0,True,,,,
PositionReport,15:13:42,249749000,MOSS,37.83141,15.27489,0.0,138.6,120.0,32.0,True,,,,
PositionReport,15:13:42,319066600,PANACEA,39.56229,2.62906,0.1,333.0,7.0,34.0,True,,,,
PositionReport,15:13:42,538072801,U-81,43.57892,7.14326,0.0,126.7,22.0,34.0,True,,,,
PositionReport,15:13:42,232508000,PAZ,38.84255,0.11262,0.0,224.3,511.0,33.0,True,,,,
PositionReport,15:13:42,224208290,NICOLAS Y ANA,39.342,1.20076,3.2,193.7,511.0,32.0,True,,,,
PositionReport,15:13:42,538006034,UNION LOTUS,41.10071,1.23572,0.1,248.1,244.0,28.0,True,,,,
PositionReport,15:13:42,636022183,ASTRAIOS,44.39138,8.75494,3.5,317.9,319.0,31.0,True,,,,
PositionReport,15:13:42,577249000,ALTIUS,36.27154,28.30696,9.5,11.6,11.0,33.0,True,,,,
PositionReport,15:13:42,414780000,BAO DA LING,36.19869,-5.00141,0.7,218.7,13.0,34.0,True,,,,
PositionReport,15:13:42,319337700,GRAYCLIFFS,43.47187,7.03609,11.2,221.9,220.0,31.0,True,,,,
PositionReport,15:13:42,236112746,ANTON,41.74307,5.01484,11.8,71.2,71.0,31.0,True,,,,
PositionReport,15:13:42,319271500,LUMINANCE,43.70815,7.37215,0.1,22.7,288.0,32.0,True,,,,
PositionReport,15:13:42,247061200,CELESTINA,40.84299,14.27013,0.1,360.0,511.0,33.0,True,,,,
PositionReport,15:13:42,518999001,SCORPION,39.56814,2.33704,13.0,161.0,165.0,60.0,True,,,,
PositionReport,15:13:42,239875900,OCEANE 2,37.93328,23.68355,0.0,360.0,511.0,34.0,True,,,,
PositionReport,15:13:42,224569880,VB SAJA,39.97116,0.02063,102.3,360.0,511.0,34.0,True,,,,
PositionReport,15:13:42,378114463,M/Y AMANTE,44.31089,9.22557,0.0,195.1,115.0,31.0,True,,,,
PositionReport,15:13:42,249700000,FORTITUDE1,37.32489,23.14698,0.0,300.5,241.0,34.0,True,,,,
PositionReport,15:13:42,253041000,BLUE ANGEL,43.5885,7.12368,0.0,323.0,241.0,44.0,True,,,,
PositionReport,15:13:42,636024604,ENIGMA,38.01049,23.53361,4.8,110.1,106.0,34.0,True,,,,
PositionReport,15:13:42,247044300,BUNIFAZZIU,41.35976,9.15463,13.2,164.5,162.0,35.0,True,,,,
PositionReport,15:13:42,247452200,RITA IEVOLI,41.73368,11.36058,11.8,317.2,317.0,35.0,True,,,,
PositionReport,15:13:42,636019289,MSC HARMONY III,45.37075,12.25677,8.8,189.2,191.0,35.0,True,,,,
PositionReport,15:13:42,224916000,VB BRONCO,39.64616,-0.21335,0.0,247.5,8.0,37.0,True,,,,
PositionReport,15:13:42,511101893,KOKOMO NIGHTS,36.6469,24.34626,0.2,201.7,141.0,34.0,True,,,,
PositionReport,15:13:42,240671400,OKIALOS,37.80257,23.46602,12.8,230.7,511.0,35.0,True,,,,
PositionReport,15:13:42,256536000,LEVANTE LNG,36.267,-4.64644,8.4,250.0,249.0,34.0,True,,,,
PositionReport,15:13:42,631010093,ICE,37.95252,23.55302,0.0,313.0,96.0,42.0,True,,,,
PositionReport,15:13:42,636020574,MSC CHARLOTTE,34.52401,30.89185,13.9,89.6,91.0,33.0,True,,,,
PositionReport,15:13:42,247415500,NEREIDE,40.73953,13.97476,14.1,113.4,511.0,35.0,True,,,,
DataLinkManagementMessage,15:13:42,2070815,,42.7189,27.88024,,,,,True,,,,
DataLinkManagementMessage,15:13:42,2129940,,34.65292,33.01308,,,,,True,,,,
DataLinkManagementMessage,15:13:42,2275425,,43.47631,6.90543,,,,,True,,,,
DataLinkManagementMessage,15:13:42,2275425,,43.47631,6.90543,,,,,True,,,,
DataLinkManagementMessage,15:13:42,2129940,,34.65292,33.01308,,,,,True,,,,
DataLinkManagementMessage,15:13:42,2386070,,44.771,14.78667,,,,,True,,,,
PositionReport,15:13:42,209410000,GOLDEN BRIDGE,37.3686,-0.60529,18.9,233.0,234.0,60.0,True,,,,
PositionReport,15:13:42,225990145,ORION,38.31913,-0.47518,3.8,64.1,511.0,35.0,True,,,,
PositionReport,15:13:42,356249000,MSC SAMANTHA VI,37.21439,3.7802,12.9,262.0,262.0,60.0,True,,,,
Interrogation,15:13:42,1001,AIRBORNE SAR,41.69999,12.88019,,,,,True,,,,
StaticDataReport,15:13:42,538072838,NODHAI,37.93339,23.67973,,,,,True,,,,
StaticDataReport,15:13:42,232053405,SIA,34.66626,33.03137,,,,,True,,,,
StaticDataReport,15:13:42,256005257,X ONE,43.73695,7.42573,,,,,True,,,,
PositionReport,15:13:42,339332000,GRACE,43.70654,7.3585,0.0,360.0,233.0,35.0,True,,,,
StaticDataReport,15:13:42,518999638,FOXY,37.03265,27.4239,,,,,True,,,,
StaticDataReport,15:13:42,240728700,,37.92933,20.70513,,,,,True,,,,
StaticDataReport,15:13:42,227140740,GI-PI,41.12084,12.81662,,,,,True,,,,
PositionReport,15:13:42,319394000,LADY  MAXINE,42.60266,5.75302,11.2,244.4,245.0,35.0,True,,,,
PositionReport,15:13:42,538009153,FRONT FUSION,31.66982,32.04943,10.9,134.1,134.0,30.0,True,,,,
PositionReport,15:13:42,225449000,AZIZA,39.48974,2.47654,0.0,83.0,259.0,60.0,True,,,,
PositionReport,15:13:42,304030000,NIKLAS,38.2906,0.78573,8.9,195.0,192.0,60.0,True,,,,
ShipStaticData,15:13:42,636025001,GIANT,37.9565,23.60494,,,,,True,5LVI3,GR_PIR,52.0,"{'A': 10, 'B': 70, 'C': 9, 'D': 9}"
StandardClassBPositionReport,15:13:42,249447000,ATHENA I,37.93231,23.67987,0.0,260.6,511.0,36.0,True,,,,
PositionReport,15:13:42,215424000,ONUR G A,33.39489,33.30926,13.2,40.3,42.0,30.0,True,,,,
StandardClassBPositionReport,15:13:42,227408710,CYTYC,41.69089,9.40164,7.2,19.3,511.0,35.0,True,,,,
StandardClassBPositionReport,15:13:42,256003102,MARIDAKI,37.93301,23.68384,0.0,360.0,511.0,34.0,True,,,,
BaseStationReport,15:13:42,2470081,SILVI MARINA,42.5625,14.0835,,,,,True,,,,
BaseStationReport,15:13:42,2470026,MONTE ORLANDO,41.20695,13.57722,,,,,True,,,,
BaseStationReport,15:13:42,2470055,MONTE EPOMEO,40.73112,13.9025,,,,,True,,,,
BaseStationReport,15:13:42,2780200,KOPER SMA,45.55,13.72838,,,,,True,,,,
StandardClassBPositionReport,15:13:42,228087700,FV HOLLANDAIS VOLANT,44.5748,-1.28013,10.1,291.3,296.0,51.0,True,,,,
StandardClassBPositionReport,15:13:42,227448030,BAROUD,43.35948,5.29817,0.0,360.0,511.0,1.0,True,,,,
StandardClassBPositionReport,15:13:42,227079020,ATLANTIS,39.46913,2.27845,5.5,45.0,45.0,60.0,True,,,,
StandardClassBPositionReport,15:13:42,319292500,LITTLE NORA,43.55891,7.14408,4.4,199.6,511.0,32.0,True,,,,
StandardClassBPositionReport,15:13:42,228113770,DIGBY ONE,43.41031,6.78115,0.0,360.0,511.0,33.0,True,,,,
StandardClassBPositionReport,15:13:42,227045120,GAIVOTA,43.31587,5.2941,6.9,7.9,511.0,32.0,True,,,,
StandardClassBPositionReport,15:13:42,247038330,O'SARRACINO,37.02451,22.1128,0.0,0.0,177.0,60.0,True,,,,
StandardClassBPositionReport,15:13:42,225989481,GARUM,39.39058,-0.22566,6.3,302.8,511.0,32.0,True,,,,
StandardClassBPositionReport,15:13:42,254320000,LEFILU,43.72561,7.41463,0.0,44.2,511.0,32.0,True,,,,
StandardClassBPositionReport,15:13:42,228280930,APOLLOE 2,42.97985,6.90451,5.9,104.6,511.0,32.0,True,,,,
StandardClassBPositionReport,15:13:42,227429680,STARLIGHT,41.38655,2.19973,0.0,360.0,511.0,33.0,True,,,,
StandardClassBPositionReport,15:13:42,232054927,DAGUSHA V CHASE,43.55211,7.10626,0.4,99.3,511.0,34.0,True,,,,
StandardClassBPositionReport,15:13:42,225990530,TRANQUILON,39.50834,2.42725,18.3,147.0,147.0,60.0,True,,,,
ShipStaticData,15:13:42,207838890,NANGARA,43.58508,7.12647,,,,,True,LZH3889,FR ANT,37.0,"{'A': 16, 'B': 14, 'C': 2, 'D': 5}"
ShipStaticData,15:13:42,577249000,ALTIUS,36.27154,28.30696,,,,,True,YJTU4,RO SUL,70.0,"{'A': 55, 'B': 18, 'C': 6, 'D': 6}"
StandardClassBPositionReport,15:13:42,225996218,BE WATER,39.54803,2.36648,3.5,146.0,154.0,60.0,True,,,,
StandardClassBPositionReport,15:13:42,225008330,MONARCA,36.55889,-4.51238,8.8,92.3,511.0,35.0,True,,,,
StandardClassBPositionReport,15:13:42,247413160,URANIA,41.15977,13.09759,6.4,2.4,11.0,33.0,True,,,,
PositionReport,15:13:42,255805844,TROUPER,39.45537,0.04243,9.6,80.0,80.0,32.0,True,,,,
PositionReport,15:13:42,319222400,VICTORIOUS,36.56584,28.10239,11.1,238.2,235.0,33.0,True,,,,
PositionReport,15:13:42,241972000,REA,38.02784,23.58121,0.3,38.5,284.0,32.0,True,,,,
PositionReport,15:13:42,241746000,MARAN GAS AMORGOS,36.65039,-0.09816,17.9,79.5,81.0,28.0,True,,,,
PositionReport,15:13:42,237808200,PHIVOS,37.87467,23.55917,14.7,217.0,511.0,31.0,True,,,,
StandardClassBPositionReport,15:13:42,232052831,SY- MOON GLOW  [74%],38.04138,23.57768,0.8,242.0,511.0,60.0,True,,,,
PositionReport,15:13:42,636022087,K ONSET,43.40218,4.94822,0.0,79.0,172.0,28.0,True,,,,
PositionReport,15:13:42,228107000,F/V L'AS DES AS,44.73207,-1.27816,3.6,3.4,15.0,52.0,True,,,,
PositionReport,15:13:42,228256980,SNS17-13,44.67412,-1.23846,0.0,315.0,511.0,51.0,True,,,,
PositionReport,15:13:42,228357700,LE SOLITAIRE 2,44.64209,-1.31959,9.1,337.1,339.0,50.0,True,,,,
PositionReport,15:13:42,563034100,TORM SOVEREIGN,43.39711,4.99628,0.0,227.3,319.0,29.0,True,,,,
AidsToNavigationReport,15:13:42,992381270,,43.44926,16.24004,,,,29.0,True,,,5.0,"{'A': 0, 'B': 2, 'C': 0, 'D': 1}"
StandardClassBPositionReport,15:13:42,247411490,,40.91685,12.86727,5.4,118.3,511.0,36.0,True,,,,
ShipStaticData,15:13:42,273273770,ALYSSUM,31.53798,32.30087,,,,,True,UAGF5,FOR ORDERS,80.0,"{'A': 160, 'B': 22, 'C': 13, 'D': 14}"
ShipStaticData,15:13:42,241863000,KEDROS,37.91435,23.08476,,,,,True,SVB4340,AGIOI THEOD. GREECE,52.0,"{'A': 13, 'B': 12, 'C': 8, 'D': 4}"
ShipStaticData,15:13:42,636025864,MSC CLAIRE,31.45966,31.75998,,,,,True,5LZN3,DAMIETTA,71.0,"{'A': 122, 'B': 244, 'C': 17, 'D': 34}"
StandardClassBPositionReport,15:13:42,247412760,,40.92427,12.97738,0.1,360.0,511.0,35.0,True,,,,
ChannelManagement,15:13:42,2241047,CULLERA,39.18651,-0.21694,,,,,True,,,,
AidsToNavigationReport,15:13:42,992476444,,40.16556,17.83528,,,,60.0,True,,,0.0,"{'A': 0, 'B': 0, 'C': 0, 'D': 0}"
ShipStaticData,15:13:42,538007974,KRITI ATLAS,31.68788,33.4059,,,,,True,V7OL2,EG AAC,70.0,"{'A': 150, 'B': 30, 'C': 23, 'D': 7}"
StandardClassBPositionReport,15:13:43,232063915,NALA C,41.85843,8.71186,9.6,23.4,511.0,38.0,True,,,,
PositionReport,15:13:43,247339400,REGINA D'ITALIA,39.22088,3.24865,13.1,240.9,238.0,35.0,True,,,,
StandardClassBPositionReport,15:13:43,227413420,RATONNEAU,43.36085,5.31028,0.0,247.6,511.0,40.0,True,,,,
PositionReport,15:13:43,240493000,EVIAPETROL II,38.02881,23.59507,0.0,21.1,511.0,38.0,True,,,,
PositionReport,15:13:43,210719000,PATRIS,34.6486,33.04847,15.0,118.5,119.0,60.0,True,,,,
StandardClassBPositionReport,15:13:43,228074780,SAN MARCO,37.36207,15.31286,4.2,49.1,52.0,2.0,True,,,,
StandardClassBPositionReport,15:13:43,256001551,HAZE,44.41634,8.8375,0.0,360.0,511.0,40.0,True,,,,
StandardClassBPositionReport,15:13:43,211538510,,39.54648,2.38425,1.1,218.0,218.0,60.0,True,,,,
StandardClassBPositionReport,15:13:43,250104660,CLAIR DE LUNE,37.74673,-0.74265,0.0,189.0,89.0,60.0,True,,,,
StandardClassBPositionReport,15:13:43,225999566,TAMBOR,39.42267,-0.32197,0.0,360.0,511.0,39.0,True,,,,
StandardClassBPositionReport,15:13:43,235115463,,39.42598,-0.32735,0.0,348.2,511.0,38.0,True,,,,
PositionReport,15:13:43,667021000,ALTAIR,40.83538,28.69574,7.4,71.8,71.0,35.0,True,,,,
PositionReport,15:13:43,225988638,ECO TERRA,38.73415,1.41684,0.0,236.9,357.0,35.0,True,,,,
ShipStaticData,15:13:43,235112536,SUN VOYAGER,43.78897,7.59877,,,,,True,2ISW7,VENTIMIGLIA,37.0,"{'A': 13, 'B': 42, 'C': 6, 'D': 6}"
PositionReport,15:13:43,247428800,SAN VITALE,38.21701,15.24759,0.0,294.8,129.0,35.0,True,,,,
PositionReport,15:13:43,255707000,HERCULES 400,41.34286,2.16096,0.0,230.9,298.0,33.0,True,,,,
StandardClassBPositionReport,15:13:43,228100890,KHOP KHOUN II,43.10966,6.54656,7.3,235.0,511.0,29.0,True,,,,
AddressedBinaryMessage,15:13:43,2242174,,36.71415,-4.41456,,,,,True,,,,
AidsToNavigationReport,15:13:43,992471072,,37.90675,12.36539,,,,60.0,True,,,6.0,"{'A': 1, 'B': 1, 'C': 1, 'D': 1}"
ShipStaticData,15:13:43,319066600,PANACEA,39.56229,2.62906,,,,,True,ZGDY9,PALMA MALLORCA,10.0,"{'A': 27, 'B': 1, 'C': 0, 'D': 7}"
ShipStaticData,15:13:43,538011838,IRIS I,37.92195,23.56514,,,,,True,V7A3550,GR PIR,70.0,"{'A': 104, 'B': 10, 'C': 3, 'D': 13}"
ShipStaticData,15:13:43,247270900,SAN FRANCESCO,44.40892,8.91347,,,,,True,ICHM,ITGOA,89.0,"{'A': 60, 'B': 14, 'C': 7, 'D': 7}"
ShipStaticData,15:13:43,249526000,BUCCARA SEA FALCON I,39.5184,2.46406,,,,,True,9HA6261,ES PMI,37.0,"{'A': 30, 'B': 11, 'C': 7, 'D': 5}"
ShipStaticData,15:13:43,249078000,SEAPRINCESS,37.85476,23.52605,,,,,True,9HJZ9,PIRAEUS,80.0,"{'A': 208, 'B': 41, 'C': 26, 'D': 18}"
ShipStaticData,15:13:43,636025684,ILAN,38.02241,23.51133,,,,,True,5LYQ8,GRELE,84.0,"{'A': 146, 'B': 34, 'C': 22, 'D': 10}"
ShipStaticData,15:13:43,224181370,DAMA DE VALENCIA,39.46146,-0.32686,,,,,True,EABJ,,60.0,"{'A': 5, 'B': 20, 'C': 4, 'D': 5}"
PositionReport,15:13:43,224019360,ESTRELLA FUGAZ,38.80197,0.20255,1.3,186.2,177.0,36.0,True,,,,
StandardClassBPositionReport,15:13:43,227226170,FROUDENN,43.41598,6.77556,0.0,360.0,511.0,38.0,True,,,,
PositionReport,15:13:43,311001328,JSD6000,40.27884,14.60348,9.3,121.4,119.0,37.0,True,,,,
StandardClassBPositionReport,15:13:43,228017920,,40.93032,13.52684,5.3,86.1,511.0,37.0,True,,,,
PositionReport,15:13:43,209056000,MSC NORDIC F,39.41721,-0.08042,0.9,246.1,63.0,40.0,True,,,,
StandardClassBPositionReport,15:13:43,248328000,,43.10186,5.90611,0.0,360.0,162.0,38.0,True,,,,
PositionReport,15:13:43,431120000,ONE MANEUVER,39.18723,3.57629,11.9,58.3,62.0,36.0,True,,,,
PositionReport,15:13:43,278916000,MERCUR,45.5598,13.72089,0.6,98.8,511.0,38.0,True,,,,
PositionReport,15:13:43,247100900,SEBASTIANO,37.22457,15.21665,0.0,305.4,511.0,38.0,True,,,,
PositionReport,15:13:43,219692000,ARTHUR MAERSK,31.32009,32.37841,9.7,15.1,12.0,39.0,True,,,,
PositionReport,15:13:43,219031203,SIGRID THERESA,36.17917,-3.80497,10.7,83.0,80.0,39.0,True,,,,
PositionReport,15:13:43,268257004,EKMEN TRANS,32.7873,33.10012,8.9,309.7,511.0,38.0,True,,,,
PositionReport,15:13:43,247273800,CRUISE EUROPA,41.10614,9.71599,24.4,187.3,187.0,38.0,True,,,,
PositionReport,15:13:43,249818000,LADY IN BLUE,41.48494,9.69639,11.0,3.2,8.0,38.0,True,,,,
StaticDataReport,15:13:43,228046710,ALTAIR(SOLO SAILING),41.69885,9.40171,,,,,True,,,,
StaticDataReport,15:13:43,228149590,SOGNU D'ISULA,42.26652,8.56101,,,,,True,,,,
StaticDataReport,15:13:43,518100925,THALYSSA,43.65722,7.34019,,,,,True,,,,
StaticDataReport,15:13:43,227699960,TIAMA,43.41309,6.7802,,,,,True,,,,
PositionReport,15:13:43,622122212,OCEAN TIBA,31.68886,31.8878,7.1,30.5,24.0,24.0,True,,,,
PositionReport,15:13:43,237039500,DELOSEXPRESS,37.39817,25.2645,0.1,300.0,511.0,36.0,True,,,,
PositionReport,15:13:43,247425900,CITTA' DI AUGUSTA,37.22487,15.21668,0.0,155.2,357.0,38.0,True,,,,
PositionReport,15:13:43,236111603,SCHILLPLATE,36.4772,27.7004,8.3,97.1,93.0,39.0,True,,,,
StandardClassBPositionReport,15:13:43,269108090,TANAI III,40.87406,12.8884,5.3,70.9,511.0,36.0,True,,,,
PositionReport,15:13:43,247335200,ECOLAGUNA 4FZ,45.22483,12.27583,0.0,29.0,511.0,39.0,True,,,,
PositionReport,15:13:43,237363700,EVIA STAR,38.0402,24.26123,14.9,268.9,511.0,40.0,True,,,,
PositionReport,15:13:43,209348000,HEDY LAMARR,39.42405,-0.22617,20.3,268.0,268.0,39.0,True,,,,
PositionReport,15:13:43,247225600,SAN MARTINO,40.80552,14.16703,0.1,265.0,67.0,40.0,True,,,,
PositionReport,15:13:43,248783000,SY CERVO,39.55968,2.63012,0.2,303.4,83.0,40.0,True,,,,
PositionReport,15:13:43,636093435,PHANTOM,36.41072,35.55663,12.3,248.9,245.0,40.0,True,,,,
PositionReport,15:13:43,636022434,EMERALD QUSHAN,31.43271,32.2967,4.6,122.5,123.0,37.0,True,,,,
PositionReport,15:13:43,235076467,OCEAN PEARL,43.5643,7.07973,0.0,121.6,322.0,41.0,True,,,,
PositionReport,15:13:43,224049240,VB ANIBAL,37.59079,-0.98257,6.9,64.0,55.0,60.0,True,,,,
PositionReport,15:13:43,247111500,TAUR,45.61581,13.76596,6.4,133.0,511.0,39.0,True,,,,
PositionReport,15:13:43,244549000,VERTOM JOYCE,40.53701,1.35045,5.4,232.5,229.0,39.0,True,,,,
PositionReport,15:13:43,248060000,SYNTHESIS 66,40.56278,14.22499,0.3,11.2,312.0,40.0,True,,,,
